row_id,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,date,time,aqi_bucket
4358,3,867.84,1.1,8.91,47.92,5.54,23.84,34.23,12.92,2021-05-26 15:00:00,2021-05-26,15:00:00,Moderate
4359,4,961.3,1.51,12.0,38.27,5.96,26.08,37.8,14.19,2021-05-26 16:00:00,2021-05-26,16:00:00,Poor
4360,4,1134.87,1.75,16.79,23.96,6.91,32.3,46.56,16.21,2021-05-26 17:00:00,2021-05-26,17:00:00,Poor
4361,4,1335.14,1.02,20.56,11.18,8.11,42.7,60.16,19.0,2021-05-26 18:00:00,2021-05-26,18:00:00,Poor
4362,5,1548.77,1.09,21.59,7.33,9.42,54.83,76.1,22.29,2021-05-26 19:00:00,2021-05-26,19:00:00,Very Poor
4363,5,1655.58,0.99,21.08,7.33,10.01,62.48,86.2,23.81,2021-05-26 20:00:00,2021-05-26,20:00:00,Very Poor
4364,5,1708.98,0.81,20.56,8.14,10.37,67.13,91.44,23.81,2021-05-26 21:00:00,2021-05-26,21:00:00,Very Poor
4365,5,1615.52,0.59,19.88,9.21,9.66,62.91,86.54,21.79,2021-05-26 22:00:00,2021-05-26,22:00:00,Very Poor
4366,4,1295.09,0.18,16.62,12.88,7.63,45.46,65.22,15.45,2021-05-26 23:00:00,2021-05-26,23:00:00,Poor
4367,4,1121.52,0.05,13.54,16.09,6.86,37.37,55.04,13.05,2021-05-27 00:00:00,2021-05-27,00:00:00,Poor
4368,4,1014.71,0.02,10.88,18.6,6.44,33.44,50.13,12.03,2021-05-27 01:00:00,2021-05-27,01:00:00,Poor
4369,4,961.3,0.01,9.77,19.67,6.56,31.83,47.58,12.03,2021-05-27 02:00:00,2021-05-27,02:00:00,Poor
4370,4,974.66,0.01,9.85,20.03,7.09,31.98,47.68,12.79,2021-05-27 03:00:00,2021-05-27,03:00:00,Poor
4371,4,1041.41,0.01,10.97,19.49,7.99,33.87,51.54,14.57,2021-05-27 04:00:00,2021-05-27,04:00:00,Poor
4372,4,1241.68,0.04,14.4,16.81,9.42,42.31,64.51,17.99,2021-05-27 05:00:00,2021-05-27,05:00:00,Poor
4373,5,2002.72,1.41,25.71,6.8,13.83,80.48,115.12,29.64,2021-05-27 06:00:00,2021-05-27,06:00:00,Very Poor
4374,5,2937.32,9.72,32.56,1.42,18.84,123.75,168.45,39.52,2021-05-27 07:00:00,2021-05-27,07:00:00,Very Poor
4375,5,3204.35,9.5,37.36,4.25,20.27,130.42,175.42,42.05,2021-05-27 08:00:00,2021-05-27,08:00:00,Very Poor
4376,5,2830.51,3.33,35.64,12.52,19.07,107.46,147.68,41.54,2021-05-27 09:00:00,2021-05-27,09:00:00,Very Poor
4377,5,1682.28,0.58,20.22,20.56,11.33,53.6,75.27,25.59,2021-05-27 10:00:00,2021-05-27,10:00:00,Very Poor
4378,4,1255.04,0.4,15.25,21.82,8.7,35.81,50.85,20.01,2021-05-27 11:00:00,2021-05-27,11:00:00,Poor
4379,4,1054.76,0.33,13.2,22.71,7.15,27.79,40.15,16.47,2021-05-27 12:00:00,2021-05-27,12:00:00,Poor
4380,3,947.95,0.33,12.0,23.25,6.2,23.21,33.85,13.93,2021-05-27 13:00:00,2021-05-27,13:00:00,Moderate
4381,3,934.6,0.37,12.17,23.25,6.02,22.45,32.85,13.43,2021-05-27 14:00:00,2021-05-27,14:00:00,Moderate
4382,3,947.95,0.42,12.85,23.25,6.02,22.63,32.92,13.3,2021-05-27 15:00:00,2021-05-27,15:00:00,Moderate
4383,4,1148.22,0.71,17.82,18.24,7.21,29.39,43.74,17.73,2021-05-27 16:00:00,2021-05-27,16:00:00,Poor
4384,4,1482.01,1.37,24.33,10.37,9.06,42.04,61.25,22.8,2021-05-27 17:00:00,2021-05-27,17:00:00,Poor
4385,5,1789.09,2.12,27.08,5.19,10.73,58.35,81.89,27.11,2021-05-27 18:00:00,2021-05-27,18:00:00,Very Poor
4386,5,2136.23,3.69,28.1,2.62,12.52,80.07,108.59,31.67,2021-05-27 19:00:00,2021-05-27,19:00:00,Very Poor
4387,5,2403.26,4.97,27.08,1.5,13.83,96.85,129.35,33.95,2021-05-27 20:00:00,2021-05-27,20:00:00,Very Poor
4388,5,2536.77,5.25,26.05,1.34,14.31,107.4,142.6,34.45,2021-05-27 21:00:00,2021-05-27,21:00:00,Very Poor
4389,5,2403.26,4.75,25.36,1.45,13.35,101.09,132.4,29.13,2021-05-27 22:00:00,2021-05-27,22:00:00,Very Poor
4390,5,1869.2,2.18,22.96,3.35,10.01,70.88,94.16,19.25,2021-05-27 23:00:00,2021-05-27,23:00:00,Very Poor
4391,5,1535.42,0.55,19.36,7.69,8.35,53.95,73.17,15.58,2021-05-28 00:00:00,2021-05-28,00:00:00,Very Poor
4392,5,1655.58,0.45,18.34,8.85,8.58,64.27,85.71,16.21,2021-05-28 01:00:00,2021-05-28,01:00:00,Very Poor
4393,5,2162.93,1.2,20.91,5.23,10.25,97.57,126.4,21.03,2021-05-28 02:00:00,2021-05-28,02:00:00,Very Poor
4394,5,2696.99,3.05,22.96,2.1,12.4,134.21,171.65,28.12,2021-05-28 03:00:00,2021-05-28,03:00:00,Very Poor
4395,5,3311.16,7.04,25.02,0.48,14.78,176.47,223.7,34.96,2021-05-28 04:00:00,2021-05-28,04:00:00,Very Poor
4396,5,4005.43,14.19,27.08,0.06,17.41,220.74,277.71,38.0,2021-05-28 05:00:00,2021-05-28,05:00:00,Very Poor
4397,5,5233.76,31.29,31.19,0.0,24.56,292.33,367.4,54.21,2021-05-28 06:00:00,2021-05-28,06:00:00,Very Poor
4398,5,4592.9,27.27,37.01,0.79,26.23,227.75,300.02,55.73,2021-05-28 07:00:00,2021-05-28,07:00:00,Very Poor
4399,5,5126.95,11.96,64.43,30.4,30.52,260.71,342.34,64.85,2021-05-28 08:00:00,2021-05-28,08:00:00,Very Poor
4400,5,5073.55,2.01,44.55,164.51,31.47,287.25,363.3,65.86,2021-05-28 09:00:00,2021-05-28,09:00:00,Very Poor
4401,5,2937.32,0.78,14.74,175.95,18.36,154.24,193.08,41.04,2021-05-28 10:00:00,2021-05-28,10:00:00,Very Poor
4402,5,1976.01,0.69,10.28,148.77,12.99,93.85,119.02,30.15,2021-05-28 11:00:00,2021-05-28,11:00:00,Very Poor
4403,5,1508.71,0.69,9.17,130.18,10.25,66.3,86.54,24.32,2021-05-28 12:00:00,2021-05-28,12:00:00,Very Poor
4404,4,1228.33,0.77,9.0,108.72,8.35,48.14,65.65,20.27,2021-05-28 13:00:00,2021-05-28,13:00:00,Poor
4405,4,1081.47,0.87,9.17,90.84,7.27,37.01,52.98,17.99,2021-05-28 14:00:00,2021-05-28,14:00:00,Poor
4406,4,988.01,1.02,9.94,74.39,6.44,29.78,44.53,15.83,2021-05-28 15:00:00,2021-05-28,15:00:00,Poor
4407,4,1041.41,1.5,13.54,55.79,6.56,29.41,44.86,16.47,2021-05-28 16:00:00,2021-05-28,16:00:00,Poor
4408,4,1295.09,1.93,20.74,33.62,7.87,37.31,55.83,20.27,2021-05-28 17:00:00,2021-05-28,17:00:00,Poor
4409,5,1602.17,1.37,27.08,11.62,9.54,50.46,72.48,25.33,2021-05-28 18:00:00,2021-05-28,18:00:00,Very Poor
4410,5,2590.18,9.95,30.16,1.0,14.66,103.0,136.91,40.03,2021-05-28 19:00:00,2021-05-28,19:00:00,Very Poor
4411,5,3685.0,22.58,27.08,0.01,19.31,169.29,217.18,50.16,2021-05-28 20:00:00,2021-05-28,20:00:00,Very Poor
4412,5,4325.87,28.16,26.05,0.0,21.94,216.04,274.18,54.21,2021-05-28 21:00:00,2021-05-28,21:00:00,Very Poor
4413,5,4699.71,31.74,26.05,0.0,21.94,239.25,302.99,51.17,2021-05-28 22:00:00,2021-05-28,22:00:00,Very Poor
4414,5,4165.65,29.06,25.36,0.0,17.17,202.24,258.55,35.47,2021-05-28 23:00:00,2021-05-28,23:00:00,Very Poor
4415,5,3311.16,20.34,23.65,0.01,12.52,154.06,200.14,24.57,2021-05-29 00:00:00,2021-05-29,00:00:00,Very Poor
4416,5,2696.99,11.06,21.94,0.15,10.13,123.02,163.07,20.77,2021-05-29 01:00:00,2021-05-29,01:00:00,Very Poor
4417,5,2323.15,5.36,20.05,0.69,9.3,106.39,143.66,20.01,2021-05-29 02:00:00,2021-05-29,02:00:00,Very Poor
4418,5,2216.34,3.05,19.19,1.54,9.3,104.33,140.68,21.03,2021-05-29 03:00:00,2021-05-29,03:00:00,Very Poor
4419,5,2269.75,2.4,19.71,2.06,9.78,108.28,145.56,22.04,2021-05-29 04:00:00,2021-05-29,04:00:00,Very Poor
4420,5,2429.96,3.27,21.94,1.65,10.97,116.43,155.58,24.83,2021-05-29 05:00:00,2021-05-29,05:00:00,Very Poor
4421,5,3124.24,10.28,27.08,0.29,15.74,153.41,201.41,38.51,2021-05-29 06:00:00,2021-05-29,06:00:00,Very Poor
4422,5,2990.72,10.95,31.19,0.93,17.41,133.06,174.96,39.52,2021-05-29 07:00:00,2021-05-29,07:00:00,Very Poor
4423,5,3044.13,8.05,36.67,4.38,18.36,125.89,163.51,39.01,2021-05-29 08:00:00,2021-05-29,08:00:00,Very Poor
4424,5,2723.69,2.12,35.3,14.31,17.41,103.78,135.74,36.99,2021-05-29 09:00:00,2021-05-29,09:00:00,Very Poor
4425,4,1548.77,0.55,18.34,25.75,9.78,48.73,65.0,21.03,2021-05-29 10:00:00,2021-05-29,10:00:00,Poor
4426,4,1148.22,0.54,13.37,31.83,7.27,32.41,43.98,15.45,2021-05-29 11:00:00,2021-05-29,11:00:00,Poor
4427,3,921.25,0.52,10.63,36.12,5.78,23.56,33.26,11.53,2021-05-29 12:00:00,2021-05-29,12:00:00,Moderate
4428,2,807.76,0.46,9.68,35.76,4.95,19.82,28.6,10.01,2021-05-29 13:00:00,2021-05-29,13:00:00,Fair
4429,2,781.06,0.34,10.03,30.76,4.59,18.51,26.57,9.5,2021-05-29 14:00:00,2021-05-29,14:00:00,Fair
4430,2,747.68,0.23,10.54,25.39,4.29,17.37,24.43,8.74,2021-05-29 15:00:00,2021-05-29,15:00:00,Fair
4431,3,847.82,0.53,13.02,21.99,4.65,20.51,29.4,10.77,2021-05-29 16:00:00,2021-05-29,16:00:00,Moderate
4432,4,1121.52,0.71,19.36,15.2,6.2,30.26,43.42,15.07,2021-05-29 17:00:00,2021-05-29,17:00:00,Poor
4433,4,1495.36,1.05,25.02,7.96,8.46,47.21,66.11,21.53,2021-05-29 18:00:00,2021-05-29,18:00:00,Poor
4434,5,3578.19,19.67,30.16,0.34,17.88,166.31,214.12,46.61,2021-05-29 19:00:00,2021-05-29,19:00:00,Very Poor
4435,5,6034.85,46.94,27.08,0.0,25.75,334.68,416.99,64.34,2021-05-29 20:00:00,2021-05-29,20:00:00,Very Poor
4436,5,7690.43,64.37,25.02,0.0,30.28,462.45,569.0,77.01,2021-05-29 21:00:00,2021-05-29,21:00:00,Very Poor
4437,5,7904.05,68.84,23.65,0.0,28.37,483.23,595.41,72.96,2021-05-29 22:00:00,2021-05-29,22:00:00,Very Poor
4438,5,6729.13,59.9,23.31,0.0,20.98,402.3,494.96,50.16,2021-05-29 23:00:00,2021-05-29,23:00:00,Very Poor
4439,5,5767.82,49.62,24.33,0.0,17.17,336.07,414.81,40.03,2021-05-30 00:00:00,2021-05-30,00:00:00,Very Poor
4440,5,5447.39,42.02,25.71,0.0,15.5,323.24,401.08,35.97,2021-05-30 01:00:00,2021-05-30,01:00:00,Very Poor
4441,5,5874.63,42.92,23.65,0.0,15.02,370.95,462.79,35.97,2021-05-30 02:00:00,2021-05-30,02:00:00,Very Poor
4442,5,5928.04,41.57,21.42,0.0,15.14,394.98,496.16,38.51,2021-05-30 03:00:00,2021-05-30,03:00:00,Very Poor
4443,5,5928.04,40.68,20.39,0.0,15.14,405.59,505.84,38.0,2021-05-30 04:00:00,2021-05-30,04:00:00,Very Poor
4444,5,5981.45,41.57,20.56,0.0,15.26,406.86,500.54,33.95,2021-05-30 05:00:00,2021-05-30,05:00:00,Very Poor
4445,5,7049.56,55.43,23.99,0.0,21.7,457.0,543.18,46.61,2021-05-30 06:00:00,2021-05-30,06:00:00,Very Poor
4446,5,4379.27,26.6,32.56,0.94,18.36,227.81,280.46,37.49,2021-05-30 07:00:00,2021-05-30,07:00:00,Very Poor
4447,5,4058.84,10.62,47.98,19.85,19.31,198.48,249.25,39.52,2021-05-30 08:00:00,2021-05-30,08:00:00,Very Poor
4448,5,3524.78,2.26,34.27,86.55,18.12,172.11,217.32,40.03,2021-05-30 09:00:00,2021-05-30,09:00:00,Very Poor
4449,5,1508.71,0.74,10.88,79.39,9.06,58.5,77.77,20.52,2021-05-30 10:00:00,2021-05-30,10:00:00,Very Poor
4450,4,1148.22,0.58,9.85,61.51,7.39,39.69,53.54,16.47,2021-05-30 11:00:00,2021-05-30,11:00:00,Poor
4451,4,1081.47,0.34,11.82,43.63,7.03,34.2,46.24,15.2,2021-05-30 12:00:00,2021-05-30,12:00:00,Poor
4452,4,1094.82,0.08,14.4,26.46,7.15,32.53,44.04,14.95,2021-05-30 13:00:00,2021-05-30,13:00:00,Poor
4453,4,1121.52,0.2,15.08,22.35,7.27,32.62,43.97,14.69,2021-05-30 14:00:00,2021-05-30,14:00:00,Poor
4454,4,1094.82,0.24,15.25,22.17,6.86,31.54,42.05,13.81,2021-05-30 15:00:00,2021-05-30,15:00:00,Poor
4455,4,1121.52,0.13,17.48,18.77,6.74,32.17,44.34,14.82,2021-05-30 16:00:00,2021-05-30,16:00:00,Poor
4456,4,1268.39,0.19,20.91,14.31,7.45,37.8,53.44,17.23,2021-05-30 17:00:00,2021-05-30,17:00:00,Poor
4457,4,1468.66,0.28,22.62,12.34,8.46,48.38,67.88,20.01,2021-05-30 18:00:00,2021-05-30,18:00:00,Poor
4458,5,1762.39,0.46,24.68,10.1,10.25,65.48,89.55,24.32,2021-05-30 19:00:00,2021-05-30,19:00:00,Very Poor
4459,5,1976.01,0.52,24.33,8.94,11.09,78.58,105.05,25.59,2021-05-30 20:00:00,2021-05-30,20:00:00,Very Poor
4460,5,2002.72,0.4,22.62,10.01,10.97,83.23,110.16,24.83,2021-05-30 21:00:00,2021-05-30,21:00:00,Very Poor
4461,5,1869.2,0.27,20.91,11.36,9.89,77.67,102.68,21.79,2021-05-30 22:00:00,2021-05-30,22:00:00,Very Poor
4462,5,1495.36,0.07,16.97,14.48,7.63,58.68,78.74,15.07,2021-05-30 23:00:00,2021-05-30,23:00:00,Very Poor
4463,5,1361.85,0.04,15.08,16.27,7.33,52.77,72.06,14.44,2021-05-31 00:00:00,2021-05-31,00:00:00,Very Poor
4464,4,1268.39,0.02,12.68,18.6,7.15,49.42,68.41,13.93,2021-05-31 01:00:00,2021-05-31,01:00:00,Poor
4465,4,1161.58,0.01,10.88,20.74,6.91,44.44,61.98,13.55,2021-05-31 02:00:00,2021-05-31,02:00:00,Poor
4466,4,1121.52,0.01,10.37,21.82,7.03,41.96,58.58,13.55,2021-05-31 03:00:00,2021-05-31,03:00:00,Poor
4467,4,1161.58,0.01,11.31,21.28,7.63,43.26,59.39,14.06,2021-05-31 04:00:00,2021-05-31,04:00:00,Poor
4468,5,1428.6,0.05,15.42,17.7,9.3,55.97,75.56,17.23,2021-05-31 05:00:00,2021-05-31,05:00:00,Very Poor
4469,5,2483.37,2.65,28.79,5.1,14.78,112.22,146.46,31.41,2021-05-31 06:00:00,2021-05-31,06:00:00,Very Poor
4470,5,3738.4,15.65,35.64,1.68,20.5,178.16,228.71,43.57,2021-05-31 07:00:00,2021-05-31,07:00:00,Very Poor
4471,5,4005.43,10.17,46.61,14.31,21.7,188.41,243.22,47.62,2021-05-31 08:00:00,2021-05-31,08:00:00,Very Poor
4472,5,3284.45,2.49,35.64,49.35,19.55,149.35,198.21,46.61,2021-05-31 09:00:00,2021-05-31,09:00:00,Very Poor
4473,5,1602.17,0.89,14.05,60.8,10.49,59.94,83.8,25.33,2021-05-31 10:00:00,2021-05-31,10:00:00,Very Poor
4474,4,1281.74,0.87,10.71,66.52,8.7,44.56,62.06,20.77,2021-05-31 11:00:00,2021-05-31,11:00:00,Poor
4475,4,1201.63,0.91,9.94,71.53,8.11,39.86,55.22,19.0,2021-05-31 12:00:00,2021-05-31,12:00:00,Poor
4476,4,1108.17,0.98,9.94,65.8,7.33,34.46,48.27,17.23,2021-05-31 13:00:00,2021-05-31,13:00:00,Poor
4477,4,1014.71,0.98,10.2,54.36,6.56,28.6,41.03,15.33,2021-05-31 14:00:00,2021-05-31,14:00:00,Poor
4478,3,934.6,0.85,10.45,44.7,5.72,24.51,35.76,13.43,2021-05-31 15:00:00,2021-05-31,15:00:00,Moderate
4479,4,1201.63,1.26,16.62,36.84,7.45,33.48,47.01,16.97,2021-05-31 16:00:00,2021-05-31,16:00:00,Poor
4480,4,1615.52,1.59,24.68,25.75,9.54,49.98,67.61,21.03,2021-05-31 17:00:00,2021-05-31,17:00:00,Poor
4481,5,2056.12,1.38,31.19,10.28,11.8,73.29,96.29,25.33,2021-05-31 18:00:00,2021-05-31,18:00:00,Very Poor
4482,5,2964.02,7.26,33.93,1.59,15.97,127.6,163.93,35.47,2021-05-31 19:00:00,2021-05-31,19:00:00,Very Poor
4483,5,3898.62,16.09,31.87,0.09,19.31,189.93,240.77,44.08,2021-05-31 20:00:00,2021-05-31,20:00:00,Very Poor
4484,5,4432.68,20.56,30.85,0.03,21.46,230.11,292.16,49.65,2021-05-31 21:00:00,2021-05-31,21:00:00,Very Poor
4485,5,4325.87,20.12,29.82,0.02,20.03,224.59,288.55,46.1,2021-05-31 22:00:00,2021-05-31,22:00:00,Very Poor
4486,5,3204.35,11.29,28.1,0.24,13.83,149.48,198.18,28.63,2021-05-31 23:00:00,2021-05-31,23:00:00,Very Poor
4487,5,2243.04,3.19,24.33,2.33,10.25,96.14,133.38,20.27,2021-06-01 00:00:00,2021-06-01,00:00:00,Very Poor
4488,5,1735.69,0.33,17.65,9.48,8.82,71.53,102.22,17.48,2021-06-01 01:00:00,2021-06-01,01:00:00,Very Poor
4489,5,1508.71,0.05,13.88,15.2,8.35,61.98,89.7,16.47,2021-06-01 02:00:00,2021-06-01,02:00:00,Very Poor
4490,5,1428.6,0.03,12.85,16.99,8.46,58.77,85.55,16.47,2021-06-01 03:00:00,2021-06-01,03:00:00,Very Poor
4491,5,1495.36,0.06,14.4,15.2,9.06,62.76,90.14,16.97,2021-06-01 04:00:00,2021-06-01,04:00:00,Very Poor
4492,5,2056.12,0.91,21.42,7.24,11.56,93.55,129.94,23.05,2021-06-01 05:00:00,2021-06-01,05:00:00,Very Poor
4493,5,4112.24,19.89,29.13,0.19,21.22,216.98,285.97,49.14,2021-06-01 06:00:00,2021-06-01,06:00:00,Very Poor
4494,5,6835.94,58.12,34.27,0.12,31.47,382.97,487.27,69.92,2021-06-01 07:00:00,2021-06-01,07:00:00,Very Poor
4495,5,7797.24,61.69,52.09,0.7,33.85,426.1,537.75,70.93,2021-06-01 08:00:00,2021-06-01,08:00:00,Very Poor
4496,5,5714.42,22.58,62.38,7.51,27.66,294.68,380.24,59.28,2021-06-01 09:00:00,2021-06-01,09:00:00,Very Poor
4497,5,2349.85,1.33,26.73,39.7,14.9,94.15,134.55,34.45,2021-06-01 10:00:00,2021-06-01,10:00:00,Very Poor
4498,5,1695.63,0.59,17.48,41.84,11.8,58.04,87.49,29.64,2021-06-01 11:00:00,2021-06-01,11:00:00,Very Poor
4499,4,1388.55,0.42,14.22,41.84,9.66,41.71,64.71,24.57,2021-06-01 12:00:00,2021-06-01,12:00:00,Poor
4500,4,1108.17,0.59,11.82,45.06,7.75,32.25,51.18,20.01,2021-06-01 13:00:00,2021-06-01,13:00:00,Poor
4501,4,1054.76,0.58,12.68,41.13,7.51,30.13,47.46,19.0,2021-06-01 14:00:00,2021-06-01,14:00:00,Poor
4502,4,1068.12,0.62,13.71,37.55,7.51,29.66,45.86,18.49,2021-06-01 15:00:00,2021-06-01,15:00:00,Poor
4503,4,1268.39,0.78,19.36,28.25,8.82,35.87,54.32,21.28,2021-06-01 16:00:00,2021-06-01,16:00:00,Poor
4504,4,1615.52,1.19,26.39,15.2,10.61,48.69,71.76,25.84,2021-06-01 17:00:00,2021-06-01,17:00:00,Poor
4505,5,1949.31,1.84,29.13,6.35,12.16,66.1,93.41,30.4,2021-06-01 18:00:00,2021-06-01,18:00:00,Very Poor
4506,5,2429.96,4.58,30.16,2.17,14.54,95.35,128.94,36.48,2021-06-01 19:00:00,2021-06-01,19:00:00,Very Poor
4507,5,2910.61,8.16,28.79,0.58,16.45,124.87,165.55,41.04,2021-06-01 20:00:00,2021-06-01,20:00:00,Very Poor
4508,5,3177.64,9.84,27.76,0.34,17.64,144.61,190.66,42.56,2021-06-01 21:00:00,2021-06-01,21:00:00,Very Poor
4509,5,2990.72,8.05,27.76,0.58,16.21,135.44,180.13,36.99,2021-06-01 22:00:00,2021-06-01,22:00:00,Very Poor
4510,5,2109.53,1.75,25.02,5.14,11.21,83.67,116.78,23.05,2021-06-01 23:00:00,2021-06-01,23:00:00,Very Poor
4511,5,1482.01,0.06,17.48,16.27,8.46,52.95,78.55,16.47,2021-06-02 00:00:00,2021-06-02,00:00:00,Very Poor
4512,5,2323.15,1.29,23.31,8.05,10.25,106.49,141.01,17.73,2021-06-02 01:00:00,2021-06-02,01:00:00,Very Poor
4513,5,3952.03,10.39,25.71,0.32,13.59,218.14,272.12,23.81,2021-06-02 02:00:00,2021-06-02,02:00:00,Very Poor
4514,5,5767.82,26.82,22.28,0.0,16.69,367.2,446.96,33.44,2021-06-02 03:00:00,2021-06-02,03:00:00,Very Poor
4515,5,7049.56,40.68,19.19,0.0,18.6,494.7,605.13,43.57,2021-06-02 04:00:00,2021-06-02,04:00:00,Very Poor
4516,5,8544.92,59.9,17.31,0.0,22.65,632.96,775.99,55.22,2021-06-02 05:00:00,2021-06-02,05:00:00,Very Poor
4517,5,13031.01,114.44,20.91,0.0,39.58,998.14,1197.04,104.37,2021-06-02 06:00:00,2021-06-02,06:00:00,Very Poor
4518,5,16021.73,150.2,42.84,0.21,48.16,1194.32,1412.03,113.49,2021-06-02 07:00:00,2021-06-02,07:00:00,Very Poor
4519,5,19012.45,89.41,171.36,13.59,50.55,1487.33,1725.58,103.35,2021-06-02 08:00:00,2021-06-02,08:00:00,Very Poor
4520,5,19653.32,4.92,163.14,223.16,47.21,1757.1,1972.92,92.21,2021-06-02 09:00:00,2021-06-02,09:00:00,Very Poor
4521,5,3845.22,0.72,20.56,183.11,19.55,233.64,280.5,39.01,2021-06-02 10:00:00,2021-06-02,10:00:00,Very Poor
4522,5,1976.01,0.57,13.88,135.9,12.28,91.25,117.79,27.36,2021-06-02 11:00:00,2021-06-02,11:00:00,Very Poor
4523,4,1281.74,0.53,13.02,91.55,8.94,47.85,66.7,20.01,2021-06-02 12:00:00,2021-06-02,12:00:00,Poor
4524,4,1054.76,0.71,13.2,62.94,7.39,32.67,48.02,17.23,2021-06-02 13:00:00,2021-06-02,13:00:00,Poor
4525,4,1014.71,0.92,12.34,58.65,6.74,28.39,42.97,16.09,2021-06-02 14:00:00,2021-06-02,14:00:00,Poor
4526,4,974.66,1.02,12.0,59.37,6.2,26.21,40.31,14.82,2021-06-02 15:00:00,2021-06-02,15:00:00,Poor
4527,4,1281.74,1.68,18.68,54.36,8.11,36.68,55.08,20.01,2021-06-02 16:00:00,2021-06-02,16:00:00,Poor
4528,5,1789.09,2.12,29.13,40.41,10.73,55.91,79.89,26.85,2021-06-02 17:00:00,2021-06-02,17:00:00,Very Poor
4529,5,2269.75,1.03,38.04,17.17,13.11,79.98,109.53,32.93,2021-06-02 18:00:00,2021-06-02,18:00:00,Very Poor
4530,5,3177.64,6.31,42.16,2.5,17.17,135.75,176.71,43.57,2021-06-02 19:00:00,2021-06-02,19:00:00,Very Poor
4531,5,4219.06,17.88,37.7,0.06,21.22,202.73,257.23,50.66,2021-06-02 20:00:00,2021-06-02,20:00:00,Very Poor
4532,5,4913.33,24.59,35.64,0.01,23.6,254.93,320.64,55.22,2021-06-02 21:00:00,2021-06-02,21:00:00,Very Poor
4533,5,5180.36,28.16,34.96,0.0,23.37,275.4,346.76,52.69,2021-06-02 22:00:00,2021-06-02,22:00:00,Very Poor
4534,5,4379.27,22.8,33.24,0.01,17.41,218.46,278.7,35.97,2021-06-02 23:00:00,2021-06-02,23:00:00,Very Poor
4535,5,3524.78,13.97,30.85,0.1,13.47,166.11,217.06,27.11,2021-06-03 00:00:00,2021-06-03,00:00:00,Very Poor
4536,5,2910.61,6.04,28.1,0.92,11.68,136.67,182.51,23.81,2021-06-03 01:00:00,2021-06-03,01:00:00,Very Poor
4537,5,2483.37,1.47,24.33,4.38,10.73,114.6,156.73,21.53,2021-06-03 02:00:00,2021-06-03,02:00:00,Very Poor
4538,5,2243.04,0.26,20.91,9.84,10.37,102.81,141.72,20.52,2021-06-03 03:00:00,2021-06-03,03:00:00,Very Poor
4539,5,2162.93,0.1,20.05,13.23,10.49,97.84,135.41,20.27,2021-06-03 04:00:00,2021-06-03,04:00:00,Very Poor
4540,5,2483.37,0.36,25.02,10.46,12.16,115.08,156.89,24.32,2021-06-03 05:00:00,2021-06-03,05:00:00,Very Poor
4541,5,4219.06,12.41,37.7,0.87,20.27,216.95,282.06,45.6,2021-06-03 06:00:00,2021-06-03,06:00:00,Very Poor
4542,5,6568.91,38.0,50.72,1.95,29.09,354.28,447.38,62.82,2021-06-03 07:00:00,2021-06-03,07:00:00,Very Poor
4543,5,7476.81,15.2,87.74,47.92,31.47,422.86,526.33,70.93,2021-06-03 08:00:00,2021-06-03,08:00:00,Very Poor
4544,5,6195.07,2.65,49.35,174.52,28.37,381.52,471.14,71.94,2021-06-03 09:00:00,2021-06-03,09:00:00,Very Poor
4545,5,2029.42,0.78,11.14,137.33,12.64,89.69,121.0,32.17,2021-06-03 10:00:00,2021-06-03,10:00:00,Very Poor
4546,5,1428.6,0.7,8.31,120.16,9.66,54.57,75.71,24.57,2021-06-03 11:00:00,2021-06-03,11:00:00,Very Poor
4547,4,1174.93,0.69,7.54,111.58,7.87,40.12,57.75,19.76,2021-06-03 12:00:00,2021-06-03,12:00:00,Poor
4548,4,1041.41,0.76,7.45,98.71,6.8,31.92,47.71,16.72,2021-06-03 13:00:00,2021-06-03,13:00:00,Poor
4549,4,988.01,0.86,7.88,90.84,6.44,28.38,43.03,15.71,2021-06-03 14:00:00,2021-06-03,14:00:00,Poor
4550,4,974.66,1.01,8.82,79.39,6.14,26.12,39.46,14.95,2021-06-03 15:00:00,2021-06-03,15:00:00,Poor
4551,4,1228.33,1.69,14.91,69.38,7.87,34.61,51.34,19.76,2021-06-03 16:00:00,2021-06-03,16:00:00,Poor
4552,5,1655.58,2.18,23.99,50.07,10.13,50.19,72.08,26.09,2021-06-03 17:00:00,2021-06-03,17:00:00,Very Poor
4553,5,2056.12,0.91,31.87,20.39,12.16,69.14,96.36,31.92,2021-06-03 18:00:00,2021-06-03,18:00:00,Very Poor
4554,5,2563.48,1.96,35.3,5.99,15.02,100.5,134.49,38.51,2021-06-03 19:00:00,2021-06-03,19:00:00,Very Poor
4555,5,2990.72,4.02,34.27,2.28,16.69,127.73,167.33,41.04,2021-06-03 20:00:00,2021-06-03,20:00:00,Very Poor
4556,5,3124.24,4.58,32.9,1.86,17.17,141.51,184.87,40.03,2021-06-03 21:00:00,2021-06-03,21:00:00,Very Poor
4557,5,3177.64,5.36,32.56,1.42,16.21,145.26,189.57,35.97,2021-06-03 22:00:00,2021-06-03,22:00:00,Very Poor
4558,5,2750.4,3.86,30.5,1.95,12.64,117.47,155.75,25.08,2021-06-03 23:00:00,2021-06-03,23:00:00,Very Poor
